Vertex 1,Vertex 2,Voted Same,Vertex1_Total,Vertex2_Total,Percent_Agreement
Bingaman,Klobuchar,225,244,245,0.922
Bingaman,Kohl,229,244,245,0.939
Bingaman,Kyl,98,244,238,0.412
Bingaman,Landrieu,207,244,242,0.855
Bingaman,Lautenberg,222,244,241,0.921
Bingaman,Leahy,219,244,243,0.901
Bingaman,Levin,224,244,242,0.926
Bingaman,Lieberman,210,244,242,0.868
Bingaman,Lincoln,213,244,241,0.884
Bingaman,Lott,104,244,240,0.433
Bingaman,Lugar,142,244,245,0.582
Bingaman,Martinez,106,244,241,0.440
Bingaman,McCain,54,244,120,0.450
Bingaman,McCaskill,206,244,245,0.844
Bingaman,McConnell,105,244,245,0.430
Bingaman,Menendez,225,244,244,0.922
Bingaman,Mikulski,222,244,244,0.910
Bingaman,Murkowski,136,244,240,0.567
Bingaman,Murray,226,244,244,0.926
Bingaman,Nelson (FL),219,244,241,0.909
Bingaman,Nelson (NE),192,244,244,0.787
Bingaman,Obama,200,244,217,0.922
Bingaman,Pryor,206,244,245,0.844
Bingaman,Reed,227,244,243,0.934
Bingaman,Reid,224,244,245,0.918
Bingaman,Roberts,105,244,235,0.447
Bingaman,Rockefeller,211,244,232,0.909
Bingaman,Salazar,218,244,245,0.893
Bingaman,Sanders,224,244,243,0.922
Bingaman,Schumer,216,244,235,0.919
Bingaman,Sessions,101,244,237,0.426
Bingaman,Shelby,113,244,244,0.463
Bingaman,Smith,152,244,243,0.626
Bingaman,Snowe,174,244,245,0.713
Bingaman,Specter,154,244,242,0.636
Bingaman,Stabenow,221,244,243,0.909
Bingaman,Stevens,126,244,231,0.545
Bingaman,Sununu,114,244,242,0.471
Bingaman,Tester,208,244,243,0.856
Bingaman,Thune,116,244,243,0.477
Bingaman,Vitter,92,244,225,0.409
Bingaman,Voinovich,138,244,237,0.582
Bingaman,Warner,129,244,242,0.533
Bingaman,Webb,218,244,245,0.893
Bingaman,Whitehouse,227,244,244,0.930
Bingaman,Wyden,227,244,244,0.930
Bond,Boxer,101,232,232,0.435
Bond,Brown,103,232,238,0.444
Bond,Brownback,126,232,161,0.783
Bond,Bunning,194,232,243,0.836
Bond,Burr,188,232,239,0.810
Bond,Byrd,125,232,244,0.539
Bond,Cantwell,111,232,242,0.478
Bond,Cardin,108,232,243,0.466
Bond,Carper,117,232,242,0.504
Bond,Casey,106,232,245,0.457
Bond,Chambliss,190,232,240,0.819
Bond,Clinton,103,232,239,0.444
Bond,Coburn,151,232,212,0.712
Bond,Cochran,208,232,241,0.897
Bond,Coleman,184,232,242,0.793
Bond,Collins,157,232,245,0.677
Bond,Conrad,118,232,242,0.509
Bond,Corker,187,232,243,0.806
Bond,Cornyn,195,232,243,0.841
Bond,Craig,192,232,243,0.828
Bond,Crapo,188,232,230,0.817
Bond,DeMint,181,232,238,0.780
Bond,Dodd,81,232,183,0.443
Bond,Dole,182,232,232,0.784
Bond,Domenici,193,232,239,0.832
Bond,Dorgan,121,232,242,0.522
Bond,Durbin,102,232,242,0.440
Bond,Ensign,183,232,235,0.789
Bond,Enzi,186,232,226,0.823
Bond,Feingold,91,232,245,0.392
Bond,Feinstein,113,232,243,0.487
Bond,Graham,177,232,237,0.763
Bond,Grassley,181,232,245,0.780
Bond,Gregg,171,232,238,0.737
Bond,Hagel,167,232,231,0.723
Bond,Harkin,107,232,242,0.461
Bond,Hatch,195,232,239,0.841
Bond,Hutchison,184,232,240,0.793
Bond,Inhofe,177,232,233,0.763
Bond,Inouye,92,232,217,0.424
Bond,Isakson,194,232,243,0.836
Bond,Kennedy,112,232,240,0.483
Bond,Kerry,105,232,233,0.453
Bond,Klobuchar,112,232,245,0.483
Bond,Kohl,106,232,245,0.457
Bond,Kyl,176,232,238,0.759
Bond,Landrieu,129,232,242,0.556
Bond,Lautenberg,103,232,241,0.444
Bond,Leahy,103,232,243,0.444
Bond,Levin,108,232,242,0.466
Bond,Lieberman,122,232,242,0.526
Bond,Lincoln,118,232,241,0.509
Bond,Lott,195,232,240,0.841
Bond,Lugar,177,232,245,0.763
Bond,Martinez,180,232,241,0.776
Bond,McCain,88,232,120,0.733
Bond,McCaskill,120,232,245,0.517
Bond,McConnell,206,232,245,0.888
Bond,Menendez,105,232,244,0.453
Bond,Mikulski,109,232,244,0.470
Bond,Murkowski,196,232,240,0.845
Bond,Murray,110,232,244,0.474
Bond,Nelson (FL),108,232,241,0.466
Bond,Nelson (NE),144,232,244,0.621
Bond,Obama,86,232,217,0.396
Bond,Pryor,139,232,245,0.599
Bond,Reed,106,232,243,0.457
Bond,Reid,114,232,245,0.491
Bond,Roberts,193,232,235,0.832
Bond,Rockefeller,111,232,232,0.478
Bond,Salazar,125,232,245,0.539
Bond,Sanders,102,232,243,0.440
Bond,Schumer,102,232,235,0.440
Bond,Sessions,178,232,237,0.767
Bond,Shelby,192,232,244,0.828
Bond,Smith,167,232,243,0.720
Bond,Snowe,153,232,245,0.659
Bond,Specter,168,232,242,0.724
Bond,Stabenow,111,232,243,0.478
Bond,Stevens,195,232,231,0.844
Bond,Sununu,178,232,242,0.767
Bond,Tester,120,232,243,0.517
Bond,Thune,186,232,243,0.802
Bond,Vitter,168,232,225,0.747
Bond,Voinovich,170,232,237,0.733
Bond,Warner,190,232,242,0.819
Bond,Webb,115,232,245,0.496
Bond,Whitehouse,106,232,244,0.457
Bond,Wyden,109,232,244,0.470
Boxer,Brown,213,232,238,0.918
Boxer,Brownback,65,232,161,0.404
Boxer,Bunning,88,232,243,0.379
Boxer,Burr,91,232,239,0.392
Boxer,Byrd,198,232,244,0.853
Boxer,Cantwell,213,232,242,0.918
Boxer,Cardin,219,232,243,0.944
Boxer,Carper,202,232,242,0.871
Boxer,Casey,216,232,245,0.931
Boxer,Chambliss,93,232,240,0.401
Boxer,Clinton,216,232,239,0.931
Boxer,Coburn,63,232,212,0.297
Boxer,Cochran,108,232,241,0.466
Boxer,Coleman,135,232,242,0.582
Boxer,Collins,153,232,245,0.659
Boxer,Conrad,206,232,242,0.888
Boxer,Corker,103,232,243,0.444
Boxer,Cornyn,89,232,243,0.384
Boxer,Craig,101,232,243,0.435
Boxer,Crapo,86,232,230,0.374
Boxer,DeMint,72,232,238,0.310
Boxer,Dodd,161,232,183,0.880
Boxer,Dole,89,232,232,0.384
Boxer,Domenici,120,232,239,0.517
Boxer,Dorgan,198,232,242,0.853
Boxer,Durbin,220,232,242,0.948
Boxer,Ensign,82,232,235,0.353
Boxer,Enzi,75,232,226,0.332
Boxer,Feingold,206,232,245,0.888
Boxer,Feinstein,216,232,243,0.931
Boxer,Graham,96,232,237,0.414
Boxer,Grassley,101,232,245,0.435
Boxer,Gregg,89,232,238,0.384
Boxer,Hagel,113,232,231,0.489
Boxer,Harkin,215,232,242,0.927
Boxer,Hatch,95,232,239,0.409
Boxer,Hutchison,106,232,240,0.457
Boxer,Inhofe,78,232,233,0.336
Boxer,Inouye,193,232,217,0.889
Boxer,Isakson,99,232,243,0.427
Boxer,Kennedy,207,232,240,0.892
Boxer,Kerry,204,232,233,0.879
Boxer,Klobuchar,212,232,245,0.914
Boxer,Kohl,214,232,245,0.922
Boxer,Kyl,96,232,238,0.414
Boxer,Landrieu,193,232,242,0.832
Boxer,Lautenberg,219,232,241,0.944
Boxer,Leahy,215,232,243,0.927
Boxer,Levin,219,232,242,0.944
Boxer,Lieberman,197,232,242,0.849
Boxer,Lincoln,194,232,241,0.836
Boxer,Lott,101,232,240,0.435
Boxer,Lugar,125,232,245,0.539
Boxer,Martinez,104,232,241,0.448
Boxer,McCain,51,232,120,0.425
Boxer,McCaskill,195,232,245,0.841
Boxer,McConnell,96,232,245,0.414
Boxer,Menendez,220,232,244,0.948
Boxer,Mikulski,218,232,244,0.940
Boxer,Murkowski,119,232,240,0.513
Boxer,Murray,217,232,244,0.935
Boxer,Nelson (FL),209,232,241,0.901
Boxer,Nelson (NE),172,232,244,0.741
Boxer,Obama,192,232,217,0.885
Boxer,Pryor,193,232,245,0.832
Boxer,Reed,218,232,243,0.940
Boxer,Reid,218,232,245,0.940
Boxer,Roberts,93,232,235,0.401
Boxer,Rockefeller,193,232,232,0.832
Boxer,Salazar,203,232,245,0.875
Boxer,Sanders,215,232,243,0.927
Boxer,Schumer,217,232,235,0.935
Boxer,Sessions,91,232,237,0.392
Boxer,Shelby,107,232,244,0.461
Boxer,Smith,143,232,243,0.616
Boxer,Snowe,164,232,245,0.707
Boxer,Specter,150,232,242,0.647
Boxer,Stabenow,215,232,243,0.927
Boxer,Stevens,117,232,231,0.506
Boxer,Sununu,99,232,242,0.427
Boxer,Tester,193,232,243,0.832
Boxer,Thune,102,232,243,0.440
Boxer,Vitter,87,232,225,0.387
Boxer,Voinovich,127,232,237,0.547
Boxer,Warner,119,232,242,0.513
Boxer,Webb,208,232,245,0.897
Boxer,Whitehouse,219,232,244,0.944
Boxer,Wyden,213,232,244,0.918
Brown,Brownback,67,238,161,0.416
Brown,Bunning,92,238,243,0.387
Brown,Burr,93,238,239,0.391
Brown,Byrd,206,238,244,0.866
Brown,Cantwell,218,238,242,0.916
Brown,Cardin,224,238,243,0.941
Brown,Carper,213,238,242,0.895
Brown,Casey,229,238,245,0.962
Brown,Chambliss,95,238,240,0.399
Brown,Clinton,223,238,239,0.937
Brown,Coburn,69,238,212,0.325
Brown,Cochran,107,238,241,0.450
Brown,Coleman,141,238,242,0.592
Brown,Collins,159,238,245,0.668
Brown,Conrad,217,238,242,0.912
Brown,Corker,108,238,243,0.454
Brown,Cornyn,88,238,243,0.370
Brown,Craig,106,238,243,0.445
Brown,Crapo,92,238,230,0.400
Brown,DeMint,78,238,238,0.328
Brown,Dodd,164,238,183,0.896
Brown,Dole,95,238,232,0.409
Brown,Domenici,123,238,239,0.517
Brown,Dorgan,207,238,242,0.870
Brown,Durbin,229,238,242,0.962
Brown,Ensign,86,238,235,0.366
Brown,Enzi,78,238,226,0.345
Brown,Feingold,215,238,245,0.903
Brown,Feinstein,219,238,243,0.920
Brown,Graham,99,238,237,0.418
Brown,Grassley,111,238,245,0.466
Brown,Gregg,94,238,238,0.395
Brown,Hagel,116,238,231,0.502
Brown,Harkin,222,238,242,0.933
Brown,Hatch,100,238,239,0.420
Brown,Hutchison,103,238,240,0.433
Brown,Inhofe,76,238,233,0.326
Brown,Inouye,197,238,217,0.908
Brown,Isakson,99,238,243,0.416
Brown,Kennedy,211,238,240,0.887
Brown,Kerry,209,238,233,0.897
Brown,Klobuchar,221,238,245,0.929
Brown,Kohl,222,238,245,0.933
Brown,Kyl,92,238,238,0.387
Brown,Landrieu,200,238,242,0.840
Brown,Lautenberg,224,238,241,0.941
Brown,Leahy,218,238,243,0.916
Brown,Levin,223,238,242,0.937
Brown,Lieberman,207,238,242,0.870
Brown,Lincoln,207,238,241,0.870
Brown,Lott,96,238,240,0.403
Brown,Lugar,132,238,245,0.555
Brown,Martinez,105,238,241,0.441
Brown,McCain,57,238,120,0.475
Brown,McCaskill,204,238,245,0.857
Brown,McConnell,99,238,245,0.416
Brown,Menendez,224,238,244,0.941
Brown,Mikulski,222,238,244,0.933
Brown,Murkowski,125,238,240,0.525
Brown,Murray,226,238,244,0.950
Brown,Nelson (FL),218,238,241,0.916
Brown,Nelson (NE),192,238,244,0.807
Brown,Obama,200,238,217,0.922
Brown,Pryor,201,238,245,0.845
Brown,Reed,224,238,243,0.941
Brown,Reid,220,238,245,0.924
Brown,Roberts,93,238,235,0.396
Brown,Rockefeller,205,238,232,0.884
Brown,Salazar,215,238,245,0.903
Brown,Sanders,216,238,243,0.908
Brown,Schumer,217,238,235,0.923
Brown,Sessions,99,238,237,0.418
Brown,Shelby,106,238,244,0.445
Brown,Smith,150,238,243,0.630
Brown,Snowe,166,238,245,0.697
Brown,Specter,152,238,242,0.639
Brown,Stabenow,219,238,243,0.920
Brown,Stevens,118,238,231,0.511
Brown,Sununu,104,238,242,0.437
Brown,Tester,201,238,243,0.845
Brown,Thune,109,238,243,0.458
Brown,Vitter,90,238,225,0.400
Brown,Voinovich,133,238,237,0.561
Brown,Warner,120,238,242,0.504
Brown,Webb,219,238,245,0.920
Brown,Whitehouse,226,238,244,0.950
Brown,Wyden,221,238,244,0.929
Brownback,Bunning,134,161,243,0.832
Brownback,Burr,140,161,239,0.870
Brownback,Byrd,80,161,244,0.497
Brownback,Cantwell,70,161,242,0.435
Brownback,Cardin,69,161,243,0.429
Brownback,Carper,83,161,242,0.516
Brownback,Casey,70,161,245,0.435
Brownback,Chambliss,141,161,240,0.876
Brownback,Clinton,66,161,239,0.410
Brownback,Coburn,117,161,212,0.727
Brownback,Cochran,134,161,241,0.832
Brownback,Coleman,131,161,242,0.814
Brownback,Collins,122,161,245,0.758
Brownback,Conrad,73,161,242,0.453
Brownback,Corker,138,161,243,0.857
Brownback,Cornyn,142,161,243,0.882
Brownback,Craig,145,161,243,0.901
Brownback,Crapo,140,161,230,0.870
Brownback,DeMint,136,161,238,0.845
Brownback,Dodd,48,161,183,0.298
Brownback,Dole,132,161,232,0.820
Brownback,Domenici,134,161,239,0.832
Brownback,Dorgan,76,161,242,0.472
Brownback,Durbin,68,161,242,0.422
Brownback,Ensign,140,161,235,0.870
Brownback,Enzi,130,161,226,0.807
Brownback,Feingold,68,161,245,0.422
Brownback,Feinstein,71,161,243,0.441
Brownback,Graham,140,161,237,0.870
Brownback,Grassley,145,161,245,0.901
Brownback,Gregg,130,161,238,0.807
Brownback,Hagel,131,161,231,0.814
Brownback,Harkin,72,161,242,0.447
Brownback,Hatch,138,161,239,0.857
Brownback,Hutchison,136,161,240,0.845
Brownback,Inhofe,129,161,233,0.801
Brownback,Inouye,60,161,217,0.373
Brownback,Isakson,147,161,243,0.913
Brownback,Kennedy,71,161,240,0.441
Brownback,Kerry,66,161,233,0.410
Brownback,Klobuchar,74,161,245,0.460
Brownback,Kohl,74,161,245,0.460
Brownback,Kyl,136,161,238,0.845
Brownback,Landrieu,81,161,242,0.503
Brownback,Lautenberg,66,161,241,0.410
Brownback,Leahy,71,161,243,0.441
Brownback,Levin,70,161,242,0.435
Brownback,Lieberman,82,161,242,0.509
Brownback,Lincoln,79,161,241,0.491
Brownback,Lott,139,161,240,0.863
Brownback,Lugar,137,161,245,0.851
Brownback,Martinez,139,161,241,0.863
Brownback,McCain,77,161,120,0.642
Brownback,McCaskill,80,161,245,0.497
Brownback,McConnell,144,161,245,0.894
Brownback,Menendez,65,161,244,0.404
Brownback,Mikulski,70,161,244,0.435
Brownback,Murkowski,134,161,240,0.832
Brownback,Murray,69,161,244,0.429
Brownback,Nelson (FL),72,161,241,0.447
Brownback,Nelson (NE),93,161,244,0.578
Brownback,Obama,59,161,217,0.366
Brownback,Pryor,86,161,245,0.534
Brownback,Reed,71,161,243,0.441
Brownback,Reid,74,161,245,0.460
Brownback,Roberts,141,161,235,0.876
Brownback,Rockefeller,73,161,232,0.453
Brownback,Salazar,82,161,245,0.509
Brownback,Sanders,69,161,243,0.429
Brownback,Schumer,65,161,235,0.404
Brownback,Sessions,138,161,237,0.857
Brownback,Shelby,140,161,244,0.870
Brownback,Smith,121,161,243,0.752
Brownback,Snowe,115,161,245,0.714
Brownback,Specter,120,161,242,0.745
Brownback,Stabenow,68,161,243,0.422
Brownback,Stevens,125,161,231,0.776
Brownback,Sununu,133,161,242,0.826
Brownback,Tester,78,161,243,0.484
Brownback,Thune,142,161,243,0.882
Brownback,Vitter,126,161,225,0.783
Brownback,Voinovich,123,161,237,0.764
Brownback,Warner,138,161,242,0.857
Brownback,Webb,76,161,245,0.472
Brownback,Whitehouse,70,161,244,0.435
Brownback,Wyden,73,161,244,0.453
Bunning,Burr,210,243,239,0.879
Bunning,Byrd,110,243,244,0.453
Bunning,Cantwell,93,243,242,0.384
Bunning,Cardin,95,243,243,0.391
Bunning,Carper,103,243,242,0.426
Bunning,Casey,91,243,245,0.374
Bunning,Chambliss,213,243,240,0.888
Bunning,Clinton,87,243,239,0.364
Bunning,Coburn,174,243,212,0.821
Bunning,Cochran,199,243,241,0.826
Bunning,Coleman,170,243,242,0.702
Bunning,Collins,152,243,245,0.626
Bunning,Conrad,105,243,242,0.434
Bunning,Corker,202,243,243,0.831
Bunning,Cornyn,212,243,243,0.872
Bunning,Craig,201,243,243,0.827
Bunning,Crapo,199,243,230,0.865
Bunning,DeMint,206,243,238,0.866
Bunning,Dodd,63,243,183,0.344
Bunning,Dole,203,243,232,0.875
Bunning,Domenici,182,243,239,0.762
Bunning,Dorgan,113,243,242,0.467
Bunning,Durbin,88,243,242,0.364
Bunning,Ensign,200,243,235,0.851
Bunning,Enzi,204,243,226,0.903
Bunning,Feingold,88,243,245,0.362
Bunning,Feinstein,96,243,243,0.395
Bunning,Graham,189,243,237,0.797
Bunning,Grassley,196,243,245,0.807
Bunning,Gregg,190,243,238,0.798
Bunning,Hagel,167,243,231,0.723
Bunning,Harkin,92,243,242,0.380
Bunning,Hatch,205,243,239,0.858
Bunning,Hutchison,201,243,240,0.838
Bunning,Inhofe,201,243,233,0.863
Bunning,Inouye,74,243,217,0.341
Bunning,Isakson,211,243,243,0.868
Bunning,Kennedy,95,243,240,0.396
Bunning,Kerry,89,243,233,0.382
Bunning,Klobuchar,95,243,245,0.391
Bunning,Kohl,93,243,245,0.383
Bunning,Kyl,193,243,238,0.811
Bunning,Landrieu,118,243,242,0.488
Bunning,Lautenberg,91,243,241,0.378
Bunning,Leahy,93,243,243,0.383
Bunning,Levin,94,243,242,0.388
Bunning,Lieberman,103,243,242,0.426
Bunning,Lincoln,105,243,241,0.436
Bunning,Lott,200,243,240,0.833
Bunning,Lugar,171,243,245,0.704
Bunning,Martinez,193,243,241,0.801
Bunning,McCain,97,243,120,0.808
Bunning,McCaskill,114,243,245,0.469
Bunning,McConnell,212,243,245,0.872
Bunning,Menendez,91,243,244,0.374
Bunning,Mikulski,96,243,244,0.395
Bunning,Murkowski,186,243,240,0.775
Bunning,Murray,95,243,244,0.391
Bunning,Nelson (FL),94,243,241,0.390
Bunning,Nelson (NE),134,243,244,0.551
Bunning,Obama,77,243,217,0.355
Bunning,Pryor,124,243,245,0.510
Bunning,Reed,95,243,243,0.391
Bunning,Reid,98,243,245,0.403
Bunning,Roberts,197,243,235,0.838
Bunning,Rockefeller,101,243,232,0.435
Bunning,Salazar,104,243,245,0.428
Bunning,Sanders,95,243,243,0.391
Bunning,Schumer,88,243,235,0.374
Bunning,Sessions,204,243,237,0.861
Bunning,Shelby,206,243,244,0.848
Bunning,Smith,165,243,243,0.679
Bunning,Snowe,142,243,245,0.584
Bunning,Specter,149,243,242,0.616
Bunning,Stabenow,99,243,243,0.407
Bunning,Stevens,175,243,231,0.758
Bunning,Sununu,204,243,242,0.843
Bunning,Tester,113,243,243,0.465
Bunning,Thune,201,243,243,0.827
Bunning,Vitter,193,243,225,0.858
Bunning,Voinovich,168,243,237,0.709
Bunning,Warner,181,243,242,0.748
Bunning,Webb,102,243,245,0.420
Bunning,Whitehouse,90,243,244,0.370
Bunning,Wyden,93,243,244,0.383
Burr,Byrd,104,239,244,0.435
Burr,Cantwell,98,239,242,0.410
Burr,Cardin,95,239,243,0.397
Burr,Carper,104,239,242,0.435
Burr,Casey,91,239,245,0.381
Burr,Chambliss,221,239,240,0.925
Burr,Clinton,88,239,239,0.368
Burr,Coburn,177,239,212,0.835
Burr,Cochran,201,239,241,0.841
Burr,Coleman,172,239,242,0.720
Burr,Collins,156,239,245,0.653
Burr,Conrad,102,239,242,0.427
Burr,Corker,205,239,243,0.858
Burr,Cornyn,218,239,243,0.912
Burr,Craig,200,239,243,0.837
Burr,Crapo,190,239,230,0.826
Burr,DeMint,202,239,238,0.849
Burr,Dodd,60,239,183,0.328
Burr,Dole,206,239,232,0.888
Burr,Domenici,184,239,239,0.770
Burr,Dorgan,106,239,242,0.444
Burr,Durbin,91,239,242,0.381
Burr,Ensign,211,239,235,0.898
Burr,Enzi,193,239,226,0.854
Burr,Feingold,94,239,245,0.393
Burr,Feinstein,98,239,243,0.410
Burr,Graham,196,239,237,0.827
Burr,Grassley,199,239,245,0.833
Burr,Gregg,197,239,238,0.828
Burr,Hagel,171,239,231,0.740
Burr,Harkin,90,239,242,0.377
Burr,Hatch,198,239,239,0.828
Burr,Hutchison,206,239,240,0.862
Burr,Inhofe,201,239,233,0.863
Burr,Inouye,74,239,217,0.341
Burr,Isakson,222,239,243,0.929
Burr,Kennedy,97,239,240,0.406
Burr,Kerry,94,239,233,0.403
Burr,Klobuchar,93,239,245,0.389
Burr,Kohl,93,239,245,0.389
Burr,Kyl,203,239,238,0.853
Burr,Landrieu,121,239,242,0.506
Burr,Lautenberg,90,239,241,0.377
Burr,Leahy,91,239,243,0.381
Burr,Levin,94,239,242,0.393
Burr,Lieberman,107,239,242,0.448
Burr,Lincoln,103,239,241,0.431
Burr,Lott,204,239,240,0.854
Burr,Lugar,181,239,245,0.757
Burr,Martinez,201,239,241,0.841
Burr,McCain,106,239,120,0.883
Burr,McCaskill,118,239,245,0.494
Burr,McConnell,216,239,245,0.904
Burr,Menendez,91,239,244,0.381
Burr,Mikulski,98,239,244,0.410
Burr,Murkowski,193,239,240,0.808
Burr,Murray,95,239,244,0.397
Burr,Nelson (FL),101,239,241,0.423
Burr,Nelson (NE),126,239,244,0.527
Burr,Obama,79,239,217,0.364
Burr,Pryor,120,239,245,0.502
Burr,Reed,91,239,243,0.381
Burr,Reid,98,239,245,0.410
Burr,Roberts,194,239,235,0.826
Burr,Rockefeller,97,239,232,0.418
Burr,Salazar,104,239,245,0.435
Burr,Sanders,89,239,243,0.372
Burr,Schumer,90,239,235,0.383
Burr,Sessions,192,239,237,0.810
Burr,Shelby,200,239,244,0.837
Burr,Smith,167,239,243,0.699
Burr,Snowe,144,239,245,0.603
Burr,Specter,159,239,242,0.665
Burr,Stabenow,97,239,243,0.406
Burr,Stevens,181,239,231,0.784
Burr,Sununu,198,239,242,0.828
Burr,Tester,107,239,243,0.448
Burr,Thune,204,239,243,0.854
Burr,Vitter,190,239,225,0.844
Burr,Voinovich,174,239,237,0.734
Burr,Warner,191,239,242,0.799
Burr,Webb,104,239,245,0.435
Burr,Whitehouse,88,239,244,0.368
Burr,Wyden,91,239,244,0.381
Byrd,Cantwell,195,244,242,0.806
Byrd,Cardin,205,244,243,0.844
Byrd,Carper,202,244,242,0.835
Byrd,Casey,206,244,245,0.844
Byrd,Chambliss,109,244,240,0.454
Byrd,Clinton,203,244,239,0.849
Byrd,Coburn,80,244,212,0.377
Byrd,Cochran,129,244,241,0.535
Byrd,Coleman,156,244,242,0.645
Byrd,Collins,165,244,245,0.676
Byrd,Conrad,212,244,242,0.876
Byrd,Corker,133,244,243,0.547
Byrd,Cornyn,106,244,243,0.436
Byrd,Craig,119,244,243,0.490
Byrd,Crapo,115,244,230,0.500
Byrd,DeMint,92,244,238,0.387
Byrd,Dodd,162,244,183,0.885
Byrd,Dole,107,244,232,0.461
Byrd,Domenici,124,244,239,0.519
Byrd,Dorgan,215,244,242,0.888
Byrd,Durbin,206,244,242,0.851
Byrd,Ensign,101,244,235,0.430
Byrd,Enzi,101,244,226,0.447
Byrd,Feingold,197,244,245,0.807
Byrd,Feinstein,204,244,243,0.840
Byrd,Graham,101,244,237,0.426
Byrd,Grassley,131,244,245,0.537
Byrd,Gregg,103,244,238,0.433
Byrd,Hagel,113,244,231,0.489
Byrd,Harkin,204,244,242,0.843
Byrd,Hatch,117,244,239,0.490
Byrd,Hutchison,118,244,240,0.492
Byrd,Inhofe,95,244,233,0.408
Byrd,Inouye,187,244,217,0.862
Byrd,Isakson,116,244,243,0.477
Byrd,Kennedy,201,244,240,0.838
Byrd,Kerry,194,244,233,0.833
Byrd,Klobuchar,216,244,245,0.885
Byrd,Kohl,208,244,245,0.852
Byrd,Kyl,96,244,238,0.403
Byrd,Landrieu,200,244,242,0.826
Byrd,Lautenberg,201,244,241,0.834
Byrd,Leahy,204,244,243,0.840
Byrd,Levin,206,244,242,0.851
Byrd,Lieberman,192,244,242,0.793
Byrd,Lincoln,200,244,241,0.830
Byrd,Lott,116,244,240,0.483
Byrd,Lugar,141,244,245,0.578
Byrd,Martinez,109,244,241,0.452
Byrd,McCain,53,244,120,0.442
Byrd,McCaskill,203,244,245,0.832
Byrd,McConnell,121,244,245,0.496
Byrd,Menendez,202,244,244,0.828
Byrd,Mikulski,203,244,244,0.832
Byrd,Murkowski,142,244,240,0.592
Byrd,Murray,205,244,244,0.840
Byrd,Nelson (FL),201,244,241,0.834
Byrd,Nelson (NE),202,244,244,0.828
Byrd,Obama,178,244,217,0.820
Byrd,Pryor,213,244,245,0.873
Byrd,Reed,208,244,243,0.856
Byrd,Reid,209,244,245,0.857
Byrd,Roberts,120,244,235,0.511
Byrd,Rockefeller,208,244,232,0.897
Byrd,Salazar,207,244,245,0.848
Byrd,Sanders,210,244,243,0.864
Byrd,Schumer,197,244,235,0.838
Byrd,Sessions,120,244,237,0.506
Byrd,Shelby,130,244,244,0.533
Byrd,Smith,159,244,243,0.654
Byrd,Snowe,175,244,245,0.717
Byrd,Specter,153,244,242,0.632
Byrd,Stabenow,210,244,243,0.864
Byrd,Stevens,140,244,231,0.606
Byrd,Sununu,124,244,242,0.512
Byrd,Tester,213,244,243,0.877
Byrd,Thune,135,244,243,0.556
Byrd,Vitter,104,244,225,0.462
Byrd,Voinovich,140,244,237,0.591
Byrd,Warner,129,244,242,0.533
Byrd,Webb,205,244,245,0.840
Byrd,Whitehouse,210,244,244,0.861
Byrd,Wyden,208,244,244,0.852
Cantwell,Cardin,225,242,243,0.930
Cantwell,Carper,216,242,242,0.893
Cantwell,Casey,224,242,245,0.926
Cantwell,Chambliss,100,242,240,0.417
Cantwell,Clinton,220,242,239,0.921
Cantwell,Coburn,72,242,212,0.340
Cantwell,Cochran,116,242,241,0.481
Cantwell,Coleman,148,242,242,0.612
Cantwell,Collins,169,242,245,0.698
Cantwell,Conrad,210,242,242,0.868
Cantwell,Corker,113,242,243,0.467
Cantwell,Cornyn,99,242,243,0.409
Cantwell,Craig,115,242,243,0.475
Cantwell,Crapo,101,242,230,0.439
Cantwell,DeMint,81,242,238,0.340
Cantwell,Dodd,163,242,183,0.891
Cantwell,Dole,95,242,232,0.409
Cantwell,Domenici,129,242,239,0.540
Cantwell,Dorgan,198,242,242,0.818
Cantwell,Durbin,224,242,242,0.926
Cantwell,Ensign,93,242,235,0.396
Cantwell,Enzi,86,242,226,0.381
Cantwell,Feingold,215,242,245,0.888
Cantwell,Feinstein,224,242,243,0.926
Cantwell,Graham,113,242,237,0.477
Cantwell,Grassley,115,242,245,0.475
Cantwell,Gregg,101,242,238,0.424
Cantwell,Hagel,124,242,231,0.537
Cantwell,Harkin,222,242,242,0.917
Cantwell,Hatch,106,242,239,0.444
Cantwell,Hutchison,110,242,240,0.458
Cantwell,Inhofe,83,242,233,0.356
Cantwell,Inouye,198,242,217,0.912
Cantwell,Isakson,106,242,243,0.438
Cantwell,Kennedy,217,242,240,0.904
Cantwell,Kerry,221,242,233,0.948
Cantwell,Klobuchar,220,242,245,0.909
Cantwell,Kohl,222,242,245,0.917
Cantwell,Kyl,105,242,238,0.441
Cantwell,Landrieu,202,242,242,0.835
Cantwell,Lautenberg,229,242,241,0.950
Cantwell,Leahy,219,242,243,0.905
Cantwell,Levin,219,242,242,0.905
Cantwell,Lieberman,213,242,242,0.880
Cantwell,Lincoln,212,242,241,0.880
Cantwell,Lott,103,242,240,0.429
Cantwell,Lugar,140,242,245,0.579
Cantwell,Martinez,118,242,241,0.490
Cantwell,McCain,61,242,120,0.508
Cantwell,McCaskill,195,242,245,0.806
Cantwell,McConnell,108,242,245,0.446
Cantwell,Menendez,232,242,244,0.959
Cantwell,Mikulski,227,242,244,0.938
