INDX_NR,INCIDENT_DATE ,INCIDENT_MONTH,INCIDENT_YEAR,TIME,TIME_OF_DAY,AIRPORT_ID,AIRPORT,RUNWAY,STATE,FAAREGION,LOCATION,ENROUTE STATE,OPID,REG,FLT,AIRCRAFT,AMA,AMO,EMA,EMO,AC_CLASS,AC_MASS,TYPE_ENG,NUM_ENGS,ENG_1_POS,ENG_2_POS,ENG_3_POS,ENG_4_POS,PHASE_OF_FLIGHT,HEIGHT,SPEED,DISTANCE,SKY,PRECIPITATION,AOS,COST_REPAIRS,OTHER_COST,COST_REPAIRS_INFL_ADJ,COST_OTHER_INFL_ADJ,INGESTED,INDICATED_DAMAGE,DAMAGE_LEVEL,STR_RAD,DAM_RAD,STR_WINDSHLD,DAM_WINDSHLD,STR_NOSE,DAM_NOSE,STR_ENG1,DAM_ENG1,STR_ENG2,DAM_ENG2,STR_ENG3,DAM_ENG3,STR_ENG4,DAM_ENG4,STR_PROP,DAM_PROP,STR_WING_ROT,DAM_WING_ROT,STR_FUSE,DAM_FUSE,STR_LG,DAM_LG,STR_TAIL,DAM_TAIL,STR_LGHTS,DAM_LGHTS,STR_OTHER,DAM_OTHER,OTHER_SPECIFY,EFFECT,EFFECT_OTHER,SPECIES_ID,REMARKS,REMAINS_COLLECTED,REMAINS_SENT,WARNED,BIRDS_SEEN,BIRDS_STRUCK,SIZE,NR_INJURIES,NR_FATALITIES,COMMENT,REPORTER_NAME,REPORTER_TITLE,SOURCE,PERSON,LUPDATE,TRANSFER
614035,1991-10-06,10,1991,     ,Night,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36L,NC,ASO ,,,USA, , ,FOKKER F28 MK 1000,372,4.0,37.0,43.0,A  ,4.0,D,2.0,5.0,5.0,,,Climb,3600.0,230.0,,Some Cloud, None,,,,,,False,False,N,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBM,FLT 1120,False,False,Yes, , 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Tower,1997-04-18,False
633296,1991-10-06,10,1991,     ,,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36L,NC,ASO ,,,UAL, , 794,B-737-300,148,24.0,10.0,1.0,A  ,4.0,D,2.0,1.0,1.0,,,Approach,,,,,,,,,,,True,False,N,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,UNKBM,"STRIKE TO #1 ENG WHERE BIRD WAS INGESTED INTO ENG COMPRESSOR, NOT THE CORE. MX INSPECTED ENG. NO DMG.",False,False,Unknown, , 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,Air Transport Report,Air Transport Operations,2008-04-21,False
610910,1991-09-21,9,1991,     ,Night,KRDU,RALEIGH-DURHAM INTL, 5L,NC,ASO ,,,AAL, N893AA, ,B-727-200,148,11.0,34.0,10.0,A  ,4.0,D,3.0,5.0,6.0,5.0,,Climb,4500.0,250.0,,No Cloud, None,,,,,,False,False,N,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,, None,,UNKBM,FLT 252.,False,False,No, , 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Air Transport Operations,1998-11-20,False
609648,1991-09-20,9,1991,     ,Day,KRDU,RALEIGH-DURHAM INTL, 5L,NC,ASO ,,,USA, N461US, ,FOKKER F28 MK 1000,372,4.0,37.0,43.0,A  ,4.0,D,2.0,5.0,5.0,,,Approach,200.0,140.0,,Some Cloud, None,,,,,,False,True,M,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBL,#2 ENG COWL HAD A 6 TEAR. FLT 2368.,False,False,No, , 1,Large,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1998-07-31,False
614881,1991-09-20,9,1991,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36L,NC,ASO ,,,USA, N491US, ,FOKKER F28 MK 1000,372,4.0,37.0,43.0,A  ,4.0,D,2.0,5.0,5.0,,,Approach,1000.0,170.0,,Overcast, Fog,,,,,,False,False,N,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,,ZT1,BIRD WAS BLACK.,False,False,No, 2-10, 1,Small,,,(X/X/XX UPDATED ID) /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Air Transport Operations,2011-03-08,False
614295,1991-09-18,9,1991,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 23,NC,ASO ,,,BUS, , ,BA-31 JETSTR,168,3.0,19.0,4.0,A  ,2.0,C,2.0,4.0,4.0,,,Approach,50.0,130.0,,Some Cloud, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,, None,,O2111,NO DAMAGE. FLT 629. TIME = 1725Z,False,False,No, 1, 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Tower,1997-09-19,False
636695,1991-09-15,9,1991,     ,,KILM,WILMINGTON INTL, ,NC,ASO ,,,USA, N501AU, ,B-737-300,148,24.0,10.0,1.0,A  ,4.0,D,2.0,1.0,1.0,,,Taxi,0.0,,0.0,,,,,,,,True,False,N,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,UNKBM,NO ENG DAMAGE FROM BIRD INGESTION,False,False,Unknown, , 1,Medium,,,ENG MANU#XXXXXXX /Legacy Record=XXXXXX/,REDACTED,REDACTED,Engine Manufacturer,Other,2005-02-24,False
637247,1991-09-12,9,1991,     ,Day,KEDE,NORTHEASTERN REGIONAL, ,NC,ASO ,,,BUS, N1552G, ,BE-90 KING,123,18.0,31.0,4.0,A  ,2.0,C,2.0,4.0,4.0,,,,0.0,,0.0,,,,,,,,False,True,M,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,1G11,DEER RAN INTO TWY AND HIT THE R ENG PROPELLER.,False,False,Unknown, , 1,Large,,,SOURCE = ASIAS/AIDS DATABASE (XXXXXXXXXXXXXXG) /Legacy Record=XXXXXX/,REDACTED,REDACTED,Other,,2010-04-29,False
611893,1991-09-09,9,1991,     ,Night,KRDU,RALEIGH-DURHAM INTL, ,NC,ASO ,,,AAL, , ,MD-80,583,37.0,34.0,10.0,A  ,4.0,D,2.0,5.0,5.0,,,Climb,1000.0,180.0,,No Cloud, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBS,"DARK, NO MOON.",False,False,No, , 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Pilot,1997-09-19,False
613025,1991-09-04,9,1991,     ,Day,KOAJ,ALBERT J ELLIS, ,NC,ASO ,,,NAE, , ,SAAB-340,778,5.0,22.0,22.0,A  ,3.0,C,2.0,4.0,4.0,,,Climb,400.0,160.0,,No Cloud, None,,,,,,False,False,N,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,," None, Precautionary Landing",,UNKBM,"FLT 316.  NO DAMAGE VISIBLE. BIRD BELIEVED TO HIT L ENG.  SANDPIPERS?  LOSS OF REVENUE 19 PASSENGERS. BIRDS NOTICED ON  GROUND PRIOR TO T/O. # BIRDS NOT REPTD, JUST FLOCK, ASSUME 2-10.",False,False,No, 2-10, 2-10,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1998-07-31,False
614334,1991-09-01,9,1991,     ,Dusk,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36R,NC,ASO ,,,USA, , ,B-737-300,148,24.0,10.0,1.0,A  ,4.0,D,2.0,1.0,1.0,,,Landing Roll,0.0,100.0,0.0,Overcast, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,, None,,K3302,PILOT WAS NOT ABSOLUTELY SURE THAT A/C & BIRD MADE CONTACT.,False,False,No, 1, 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Tower,1997-09-22,False
610632,1991-08-28,8,1991,     ,Day,KTDF,PERSON COUNTY ARPT, 6,NC,ASO ,,,BUS, N123FH, ,CITATION II,226,37.0,31.0,1.0,A  ,3.0,D,2.0,5.0,5.0,,,Take-off Run,0.0,100.0,0.0,No Cloud, None,70.0,150000.0,10315.0,281550.0,19361.0,True,True,S,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,," None, Aborted Take-off",,O2205,"PRIOR TO V1, SAW BIRDS 2-10, FELT STRIKE, 1 BIRD INGESTED. LOST  ITT & FELT VIBRATION IN RT ENG.  ABTD T/O, NO FURTHER PROBLEMS.  RT ENG INLET DAMAGED DUE TO T. PROBE BEING TOSSED BACK & FORTH  PRIOR TO GOING THRU FAN.  ALL FAN BLADES (28) BENT, TORN &  CHIPPED.  STATOR BEHIND FAN DAMAGED.  ENGINE REMOVED FOR FURTHER  TEAR DOWN, INVESTIGATE & REPAIR BY ENG MANU, P & W. REPTD AS DOVE, ASSUME MOURNING.",False,False,No, 2-10, 2-10,Small,,,OPERATOR = GTE SOUTH /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Air Transport Operations,2005-03-10,False
612190,1991-08-27,8,1991,     ,Day,KILM,WILMINGTON INTL, ,NC,ASO ,,,UNK, , ,C-182,226,11.0,,,A  ,1.0,A,1.0,7.0,,,,Approach,300.0,80.0,,Overcast, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBS,NO DAMAGE,False,False,No, , 1,Small,,,OPERATOR = FRED ZARNEGAR /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Pilot,1998-07-31,False
611839,1991-08-26,8,1991,     ,Day,KRDU,RALEIGH-DURHAM INTL, 5R,NC,ASO ,,,AAL, N7508, ,MD-80,583,37.0,34.0,10.0,A  ,4.0,D,2.0,5.0,5.0,,,Take-off Run,0.0,90.0,0.0,Overcast, Fog,,,,,,False,False,N,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, Aborted Take-off,,UNKBM,NO DAMAGE REPTD.  TAXIED IN FOR INSPN CONTD FLT.,False,False,No, 2-10, 2-10,Medium,,,SOURCE = TWO XXXX-X REPTS /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Pilot,1998-11-20,False
609397,1991-08-20,8,1991,     ,Night,KGSO,PIEDMONT TRIAD INTL, 23,NC,ASO ,,,AAL, N292AA, ,MD-80,583,37.0,34.0,10.0,A  ,4.0,D,2.0,5.0,5.0,,,Approach,1500.0,150.0,,No Cloud, None,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBS,,False,False,Unknown, 1, 1,Small,,,SOURCE = TWO XXXX-X REPTS. /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Pilot,1998-07-31,False
612874,1991-08-19,8,1991,     ,,KRDU,RALEIGH-DURHAM INTL, ,NC,ASO ,,,AAL, , ,MD-80,583,37.0,34.0,10.0,A  ,4.0,D,2.0,5.0,5.0,,,Approach,500.0,160.0,,Some Cloud, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBM,NO DAMAGE/INJURY.,False,False,No, , 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1998-07-31,False
614255,1991-08-12,8,1991,     ,Day,KRDU,RALEIGH-DURHAM INTL, 5L,NC,ASO ,,,UNKC, N814, ,B-727-200,148,11.0,34.0,10.0,A  ,4.0,D,3.0,5.0,6.0,5.0,,Approach,300.0,150.0,,Some Cloud, None,,,,,,False,False,N,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBS,NO A/C DAMAGE FOUND.,False,False,Yes, 2-10, 1,Small,,,CAPT LISTED SELF AS OPERATOR.  PROBABLY AIRLINE (X/XX/XX UPDATED OPER) /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,2013-07-17,False
612674,1991-08-06,8,1991,     ,Night,KRDU,RALEIGH-DURHAM INTL, 23R,NC,ASO ,,,AAL, N703AA, ,B-727-200,148,11.0,34.0,10.0,A  ,4.0,D,3.0,5.0,6.0,5.0,,Approach,300.0,150.0,,Some Cloud, None,,,,,,False,False,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,, None,,UNKBS,UNKN IF DAMAGE.,False,False,No, 1, 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1998-07-31,False
610881,1991-08-05,8,1991,     ,Night,KRDU,RALEIGH-DURHAM INTL, 5L,NC,ASO ,,,AAL, N483A, ,MD-80,583,37.0,34.0,10.0,A  ,4.0,D,2.0,5.0,5.0,,,Take-off Run,0.0,140.0,0.0,Some Cloud, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,, None,,UNKBM,NO DAMAGE. TIME = 2108 LCL,False,False,No, , 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Pilot,1997-09-30,False
609646,1991-08-03,8,1991,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18R,NC,ASO ,,,USA, N880US, ,FOKKER F100,372,12.0,37.0,46.0,A  ,4.0,D,2.0,5.0,5.0,,,Approach,5000.0,250.0,,Overcast, None,,,,,,False,False,N,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBS,,False,False,No, , 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1998-07-31,False
612575,1991-07-26,7,1991,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18R,NC,ASO ,5 S CHARLOTTE,,USA, , ,B-737-300,148,24.0,10.0,1.0,A  ,4.0,D,2.0,1.0,1.0,,,Climb,2000.0,230.0,5.0,Some Cloud, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,, None,,ZT1,SMALL BLACK BIRD.,False,False,Yes, 1, 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Tower,1997-10-27,False
611877,1991-07-25,7,1991,     ,Day,KRDU,RALEIGH-DURHAM INTL, ,NC,ASO ,,,AAL, , ,MD-80,583,37.0,34.0,10.0,A  ,4.0,D,2.0,5.0,5.0,,,Approach,300.0,130.0,,No Cloud, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,YI,NO DAMAGE/INJURY.,False,False,No, 1, 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Pilot,1997-10-27,False
611495,1991-07-23,7,1991,     ,Dusk,KRDU,RALEIGH-DURHAM INTL, 23R,NC,ASO ,,,AAL, N423AA, ,MD-80,583,37.0,34.0,10.0,A  ,4.0,D,2.0,5.0,5.0,,,Landing Roll,0.0,85.0,0.0,No Cloud, None,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,O2205,"REPTD AS DOVE, ASSUME MOURNING.",False,False,No, 1, 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,2005-03-10,False
616208,1991-07-21,7,1991,     ,Day,KEWN,COASTAL CAROLINA REGIONAL ARPT, ,NC,ASO ,,,PVT, , ,BE-55 BARON,123,11.0,13.0,13.0,A  ,2.0,A,2.0,4.0,4.0,,,Landing Roll,0.0,65.0,0.0,Overcast, Rain,,66540.0,,124896.0,,False,True,M,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,,,I13,DENTED PANEL BETWEEN LEFT NACELLE AND FUSELAGE 4 X 6 SIZE. EGRET  HAD 4' WING SPAN. WET RWY,False,False,No, 1, 1,Medium,,,OPERATOR = G.R. MOELLER /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1997-10-28,False
616388,1991-07-21,7,1991,     ,Day,KRDU,RALEIGH-DURHAM INTL, 23L,NC,ASO ,,,AAL, N754AA, ,MD-80,583,37.0,34.0,10.0,A  ,4.0,D,2.0,5.0,5.0,,,Approach,300.0,130.0,,Some Cloud, None,,,,,,False,False,N,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBS,"FLT 301. # BIRDS STRUCK NOT REPTD, ASSUME 1, SAME AS # SEEN. NO  DAMAGE.",False,False,No, 1, 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Tower,1997-10-28,False
633271,1991-07-21,7,1991,     ,,KEWN,COASTAL CAROLINA REGIONAL ARPT, ,NC,ASO ,,,UNK, , ,UNKNOWN,,,,,,,,,,,,,,,,0.0,,,,,,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,K2001,USGS BAND # 60847667,True,False,Unknown, , 1,Large,,,BIRD BANDING LAB /Legacy Record=XXXXXX/,REDACTED,REDACTED,Other,Carcass Found,2004-10-22,False
611909,1991-07-20,7,1991,     ,Day,KRDU,RALEIGH-DURHAM INTL, 23R,NC,ASO ,,,USA, N236US, ,B-737-200,148,13.0,34.0,10.0,A  ,4.0,D,2.0,1.0,1.0,,,Take-off Run,0.0,90.0,0.0,No Cloud, Fog,,,,,,False,False,N,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, Aborted Take-off,,O2111,"FLT 427. WHITE PIGEON. # STRUCK NOT REPTD, ASSUME 1, SAME AS #  SEEN. LIGHT FOG. BIRD REPTD AS SMALL AND LRG ON THE 2 FORMS.",False,False,No, 1, 1,Small,,,SOURCE = TWO XXXX-X REPTS. /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Tower,1997-10-28,False
616284,1991-07-10,7,1991,     ,Day,KFAY,FAYETTVILLE REGNL ARPT/GRANNIS FIELD, ,NC,ASO ,,,USA, , ,B-737,148,95.0,10.0,1.0,A  ,4.0,D,2.0,1.0,1.0,,,Approach,1000.0,120.0,,No Cloud, None,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBS,"BIRD HIT CENTER WINDOW, NO DAMAGE.",False,False,No, , 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Tower,1997-10-29,False
615961,1991-07-09,7,1991,     ,Day,KRDU,RALEIGH-DURHAM INTL, 5L,NC,ASO ,,,AAL, N532AA, ,MD-82,583,37.0,34.0,10.0,A  ,4.0,D,2.0,5.0,5.0,,,Approach,900.0,120.0,,No Cloud, None,,,,,,False,False,N,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,YL001,"NO DAMAGE, A/C INSPCTD BY MAINT & CONTINUED ON.",False,False,No, 1, 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Pilot,1997-10-29,False
608593,1991-07-01,7,1991,     ,Day,KGSO,PIEDMONT TRIAD INTL, ,NC,ASO ,,,FSX, , ,SAAB-340,778,5.0,22.0,22.0,A  ,3.0,C,2.0,4.0,4.0,,,Approach,1500.0,150.0,,Some Cloud, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,ZT1,HAZE. NO DAMAGE/INJURY,False,False,No, 1, 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Pilot,1997-10-29,False
612485,1991-06-29,6,1991,     ,Dawn,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18R,NC,ASO ,,,USA, , ,FOKKER F28 MK 1000,372,4.0,37.0,43.0,A  ,4.0,D,2.0,5.0,5.0,,,Approach,950.0,160.0,,Some Cloud, None,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBS,BIRD HIT 18 INCHES BELOW WINDSCREEN ON PILOT'S SIDE.,False,False,No, , 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Tower,2004-04-06,False
609672,1991-06-26,6,1991,     ,Day,KILM,WILMINGTON INTL, ,NC,ASO ,,,PVT, N900EC, ,LEARJET-35,395,4.0,19.0,1.0,A  ,3.0,D,2.0,5.0,5.0,,,Climb,35.0,100.0,,Overcast, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,NE1,NO DAMAGE/INJURY,False,False,No, , 1,Medium,,,A/C REG TO BRUCE MARTIN (CO-OWNER) /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1997-10-31,False
611978,1991-06-20,6,1991,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36L,NC,ASO ,,,USA, N479AU, ,FOKKER F28 MK 4000,372,7.0,37.0,43.0,A  ,4.0,D,2.0,5.0,5.0,,,Landing Roll,0.0,55.0,0.0,Some Cloud, Fog,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,J2204,,False,False,Yes, 2-10, 2-10,Large,,,SOURCE = TWO XXXX-X REPTS /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Tower,2001-03-20,False
609329,1991-06-11,6,1991,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, ,NC,ASO ,,,AAL, , ,MD-80,583,37.0,34.0,10.0,A  ,4.0,D,2.0,5.0,5.0,,,Take-off Run,0.0,130.0,0.0,No Cloud,,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,ZT001,NO DAMAGE/INJURY,False,False,No, 1, 1,Small,,,DATE = POSTMARK /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1997-12-15,False
609640,1991-06-03,6,1991,     ,Day,KINT,SMITH REYOLDS ARPT, ,NC,ASO ,,,BUS, , ,BE-200 KING,123,22.0,31.0,4.0,A  ,2.0,C,2.0,4.0,4.0,,,Climb,50.0,115.0,,Some Cloud, None,,,,,,False,True,M,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,, None,,K3302,RT WING LE BENT,False,False,No, 1, 1,Medium,,,OPERATOR = CAROLINAS MEDICAL CENTER /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1997-12-15,False
609729,1991-05-11,5,1991,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18R,NC,ASO ,,,USA, N256AU, ,B-737-200,148,13.0,34.0,10.0,A  ,4.0,D,2.0,1.0,1.0,,,Approach,1000.0,140.0,,Some Cloud, None,,,,,,False,False,N,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,K33,NO DAMAGE. NOTAM WARNING. FLT 1084,False,False,Yes, 2-10, 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Pilot,1998-05-28,False
609574,1991-05-03,5,1991,     ,Night,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 23,NC,ASO ,,,FDX, , ,B-727,148,94.0,34.0,10.0,A  ,4.0,D,3.0,5.0,6.0,5.0,,Landing Roll,0.0,20.0,0.0,No Cloud, None,,,,,,False,False,N,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,, None,,ZX3,FLT 814,False,False,No, , 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,2005-05-24,False
623538,1991-04-15,4,1991,     ,Day,KGSO,PIEDMONT TRIAD INTL, ,NC,ASO ,,,UNK, , ,BE-300 KING,123,30.0,31.0,4.0,A  ,1.0,C,2.0,4.0,4.0,,,Approach,200.0,,,Overcast, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,NE1,"HIT A FLOCK, # NOT REPTD, ASSUME 2-10. TIME = 0900 LCL.",False,False,No, 2-10, 2-10,Medium,,,OPERATOR = NELSON CARSON  DATE = POSTMARK /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1997-12-05,False
829145,1991-04-09,4,1991,00:13,Night,KFAY,FAYETTVILLE REGNL ARPT/GRANNIS FIELD, ,NC,ASO ,,,MIL, , ,C-130E,561,,,,A  ,,,,,,,,Approach,1000.0,180.0,,,,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,,UNKBM,"REMARKS -  ;  AIRCRAFT -  C - 130 - E;  IMPACT -  FWD OF CREW DOOR;  NUMBER OF BIRDS (S, F, or Z) -  S",False,False,Unknown, 1, 1,Medium,,,SOURCE = BASH NR XXXXX /Legacy Record=XXXX/,REDACTED,REDACTED,BASH,,2009-10-21,False
615176,1991-03-26,3,1991,     ,Dusk,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18,NC,ASO ,,,USA, N276AU, ,B-737-200,148,13.0,34.0,10.0,A  ,4.0,D,2.0,1.0,1.0,,,Climb,500.0,160.0,,No Cloud, None,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBM,"NO DAMAGE/INJURIES - REPORTED BY CAPT. FROM IAH, FLT 1636",False,False,No, 1, 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Air Transport Operations,1998-05-28,False
